Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,US,40.0,-100.0,2020-07-12,3304942,135205,1006326,2163411,Americas
,Venezuela,6.4238,-66.5897,2020-07-12,9465,89,2671,6705,Americas
,Dominica,15.415,-61.371,2020-07-12,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-12,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-12,37,2,20,15,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-12,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-12,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-12,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-13,74,3,57,14,Americas
,Argentina,-38.4161,-63.6167,2020-07-13,103265,1903,44173,57189,Americas
,Bahamas,25.025885,-78.035889,2020-07-13,113,11,91,11,Americas
,Barbados,13.1939,-59.5432,2020-07-13,103,7,90,6,Americas
,Bolivia,-16.2902,-63.5887,2020-07-13,49250,1866,15294,32090,Americas
,Brazil,-14.235,-51.9253,2020-07-13,1884967,72833,1291251,520883,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-13,8826,161,0,8665,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-13,3053,189,0,2864,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-13,325,7,0,318,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-13,166,2,0,164,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-13,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-13,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-13,38730,2767,0,35963,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-13,35,0,0,35,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-13,56621,5628,0,50993,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-13,871,15,0,856,Americas
,Chile,-35.6751,-71.543,2020-07-13,317657,7024,286556,24077,Americas
,Colombia,4.5709,-74.2973,2020-07-13,154277,5455,63451,85371,Americas
,Costa Rica,9.7489,-83.7534,2020-07-13,8036,34,2304,5698,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-13,2428,87,2268,73,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-13,45506,903,22441,22162,Americas
,Ecuador,-1.8312,-78.1834,2020-07-13,68459,5063,30369,33027,Americas
,El Salvador,13.7942,-88.8965,2020-07-13,9978,267,5732,3979,Americas
,Guatemala,15.7835,-90.2308,2020-07-13,29742,1244,4321,24177,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-13,300,17,155,128,Americas
,Haiti,18.9712,-72.2852,2020-07-13,6727,141,3022,3564,Americas
,Honduras,15.2,-86.2419,2020-07-13,28579,789,3123,24667,Americas
,Jamaica,18.1096,-77.2975,2020-07-13,759,10,628,121,Americas
,Mexico,23.6345,-102.5528,2020-07-13,304435,35491,240101,28843,Americas
,Nicaragua,12.865416,-85.207229,2020-07-13,2846,91,1993,762,Americas
,Panama,8.538,-80.7821,2020-07-13,47173,932,23919,22322,Americas
,Paraguay,-23.4425,-58.4438,2020-07-13,2980,25,1293,1662,Americas
,Peru,-9.19,-75.0152,2020-07-13,330123,12054,221008,97061,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-13,22,0,19,3,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-13,35,0,29,6,Americas
,Suriname,3.9193,-56.0278,2020-07-13,780,18,526,236,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-13,133,8,124,1,Americas
,Uruguay,-32.5228,-55.7658,2020-07-13,989,31,903,55,Americas
,US,40.0,-100.0,2020-07-13,3364157,135566,1031939,2196652,Americas
,Venezuela,6.4238,-66.5897,2020-07-13,9707,93,2671,6943,Americas
,Dominica,15.415,-61.371,2020-07-13,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-13,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-13,37,2,20,15,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-13,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-13,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-13,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-14,74,3,57,14,Americas
,Argentina,-38.4161,-63.6167,2020-07-14,106910,1968,45467,59475,Americas
,Bahamas,25.025885,-78.035889,2020-07-14,116,11,91,14,Americas
,Barbados,13.1939,-59.5432,2020-07-14,103,7,90,6,Americas
,Bolivia,-16.2902,-63.5887,2020-07-14,50867,1898,15819,33150,Americas
,Brazil,-14.235,-51.9253,2020-07-14,1926824,74133,1323425,529266,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-14,8912,163,0,8749,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-14,3128,189,0,2939,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-14,330,7,0,323,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-14,167,2,0,165,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-14,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-14,1066,63,0,1003,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-14,38814,2769,0,36045,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-14,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-14,56730,5633,0,51097,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-14,876,15,0,861,Americas
,Chile,-35.6751,-71.543,2020-07-14,319493,7069,289220,23204,Americas
,Colombia,4.5709,-74.2973,2020-07-14,159898,5625,65809,88464,Americas
,Costa Rica,9.7489,-83.7534,2020-07-14,8482,37,2441,6004,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-14,2432,87,2275,70,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-14,46305,910,23134,22261,Americas
,Ecuador,-1.8312,-78.1834,2020-07-14,69570,5130,30484,33956,Americas
,El Salvador,13.7942,-88.8965,2020-07-14,10303,278,5919,4106,Americas
,Guatemala,15.7835,-90.2308,2020-07-14,30872,1302,4453,25117,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-14,308,17,156,135,Americas
,Haiti,18.9712,-72.2852,2020-07-14,6727,141,3022,3564,Americas
,Honduras,15.2,-86.2419,2020-07-14,29106,807,3287,25012,Americas
,Jamaica,18.1096,-77.2975,2020-07-14,762,10,643,109,Americas
,Mexico,23.6345,-102.5528,2020-07-14,311486,36327,245830,29329,Americas
,Nicaragua,12.865416,-85.207229,2020-07-14,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-14,48096,960,24667,22469,Americas
,Paraguay,-23.4425,-58.4438,2020-07-14,3074,25,1308,1741,Americas
,Peru,-9.19,-75.0152,2020-07-14,333867,12229,223261,98377,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-14,22,0,19,3,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-14,35,0,29,6,Americas
,Suriname,3.9193,-56.0278,2020-07-14,801,18,543,240,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-14,133,8,124,1,Americas
,Uruguay,-32.5228,-55.7658,2020-07-14,997,31,905,61,Americas
,US,40.0,-100.0,2020-07-14,3431574,136466,1049098,2246010,Americas
,Venezuela,6.4238,-66.5897,2020-07-14,10010,96,2671,7243,Americas
,Dominica,15.415,-61.371,2020-07-14,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-14,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-14,39,2,21,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-14,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-14,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-14,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-15,74,3,57,14,Americas
,Argentina,-38.4161,-63.6167,2020-07-15,111146,2050,47298,61798,Americas
,Bahamas,25.025885,-78.035889,2020-07-15,119,11,91,17,Americas
,Barbados,13.1939,-59.5432,2020-07-15,104,7,90,7,Americas
,Bolivia,-16.2902,-63.5887,2020-07-15,52218,1942,16357,33919,Americas
,Brazil,-14.235,-51.9253,2020-07-15,1966748,75366,1350098,541284,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-15,8994,163,0,8831,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-15,3149,189,0,2960,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-15,330,7,0,323,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-15,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-15,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-15,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-15,38918,2778,0,36140,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-15,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-15,56859,5636,0,51223,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-15,881,15,0,866,Americas
,Chile,-35.6751,-71.543,2020-07-15,321205,7186,292085,21934,Americas
,Colombia,4.5709,-74.2973,2020-07-15,165169,5814,68806,90549,Americas
,Costa Rica,9.7489,-83.7534,2020-07-15,8986,40,2551,6395,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-15,2438,87,2277,74,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-15,47671,929,23459,23283,Americas
,Ecuador,-1.8312,-78.1834,2020-07-15,70329,5158,30641,34530,Americas
,El Salvador,13.7942,-88.8965,2020-07-15,10645,286,6120,4239,Americas
,Guatemala,15.7835,-90.2308,2020-07-15,32074,1350,4624,26100,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-15,313,18,156,139,Americas
,Haiti,18.9712,-72.2852,2020-07-15,6831,143,3283,3405,Americas
,Honduras,15.2,-86.2419,2020-07-15,30036,825,3379,25832,Americas
,Jamaica,18.1096,-77.2975,2020-07-15,763,10,647,106,Americas
,Mexico,23.6345,-102.5528,2020-07-15,317635,36906,252368,28361,Americas
,Nicaragua,12.865416,-85.207229,2020-07-15,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-15,49243,982,25417,22844,Americas
,Paraguay,-23.4425,-58.4438,2020-07-15,3198,25,1338,1835,Americas
,Peru,-9.19,-75.0152,2020-07-15,337751,12417,226400,98934,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-15,22,0,19,3,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-15,35,0,29,6,Americas
,Suriname,3.9193,-56.0278,2020-07-15,837,18,573,246,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-15,133,8,124,1,Americas
,Uruguay,-32.5228,-55.7658,2020-07-15,1009,31,909,69,Americas
,US,40.0,-100.0,2020-07-15,3498902,137415,1075882,2285605,Americas
,Venezuela,6.4238,-66.5897,2020-07-15,10428,100,3050,7278,Americas
,Dominica,15.415,-61.371,2020-07-15,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-15,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-15,39,2,21,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-15,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-15,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-15,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-16,74,3,57,14,Americas
,Argentina,-38.4161,-63.6167,2020-07-16,114783,2112,49120,63551,Americas
,Bahamas,25.025885,-78.035889,2020-07-16,124,11,91,22,Americas
,Barbados,13.1939,-59.5432,2020-07-16,104,7,90,7,Americas
,Bolivia,-16.2902,-63.5887,2020-07-16,54156,1984,16979,35193,Americas
,Brazil,-14.235,-51.9253,2020-07-16,2012151,76688,1397531,537932,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-16,9114,165,0,8949,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-16,3170,189,0,2981,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-16,331,7,0,324,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-16,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-16,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-16,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-16,39043,2784,0,36259,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-16,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-16,57001,5646,0,51355,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-16,923,15,0,908,Americas
,Chile,-35.6751,-71.543,2020-07-16,323698,7290,295301,21107,Americas
,Colombia,4.5709,-74.2973,2020-07-16,173206,6029,71736,95441,Americas
,Costa Rica,9.7489,-83.7534,2020-07-16,9546,42,2673,6831,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-16,2440,87,2285,68,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-16,48743,941,23636,24166,Americas
,Ecuador,-1.8312,-78.1834,2020-07-16,71365,5207,31260,34898,Americas
,El Salvador,13.7942,-88.8965,2020-07-16,10957,298,6257,4402,Americas
,Guatemala,15.7835,-90.2308,2020-07-16,32939,1404,4807,26728,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-16,315,19,156,140,Americas
,Haiti,18.9712,-72.2852,2020-07-16,6948,145,3606,3197,Americas
,Honduras,15.2,-86.2419,2020-07-16,30867,835,3420,26612,Americas
,Jamaica,18.1096,-77.2975,2020-07-16,765,10,647,108,Americas
,Mexico,23.6345,-102.5528,2020-07-16,324041,37574,257681,28786,Americas
,Nicaragua,12.865416,-85.207229,2020-07-16,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-16,50373,1000,25842,23531,Americas
,Paraguay,-23.4425,-58.4438,2020-07-16,3342,27,1379,1936,Americas
,Peru,-9.19,-75.0152,2020-07-16,341586,12615,230994,97977,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-16,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-16,35,0,29,6,Americas
,Suriname,3.9193,-56.0278,2020-07-16,904,18,581,305,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-16,133,8,124,1,Americas
,Uruguay,-32.5228,-55.7658,2020-07-16,1026,32,916,78,Americas
,US,40.0,-100.0,2020-07-16,3576157,138358,1090645,2347154,Americas
,Venezuela,6.4238,-66.5897,2020-07-16,10854,104,3255,7495,Americas
,Dominica,15.415,-61.371,2020-07-16,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-16,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-16,40,2,22,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-16,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-16,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-16,11,0,0,11,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-17,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,2020-07-17,119301,2178,49780,67343,Americas
,Bahamas,25.025885,-78.035889,2020-07-17,129,11,91,27,Americas
,Barbados,13.1939,-59.5432,2020-07-17,104,7,91,6,Americas
,Bolivia,-16.2902,-63.5887,2020-07-17,56102,2049,17882,36171,Americas
,Brazil,-14.235,-51.9253,2020-07-17,2046328,77851,1428520,539957,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-17,9219,167,0,9052,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-17,3198,189,0,3009,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-17,336,7,0,329,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-17,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-17,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-17,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-17,39164,2790,0,36374,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-17,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-17,57142,5647,0,51495,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-17,936,15,0,921,Americas
,Chile,-35.6751,-71.543,2020-07-17,326439,8347,296814,21278,Americas
,Colombia,4.5709,-74.2973,2020-07-17,182140,6288,80637,95215,Americas
,Costa Rica,9.7489,-83.7534,2020-07-17,9969,47,2818,7104,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-17,2444,87,2300,57,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-17,50113,942,24423,24748,Americas
,Ecuador,-1.8312,-78.1834,2020-07-17,72444,5250,31404,35790,Americas
,El Salvador,13.7942,-88.8965,2020-07-17,11207,309,6422,4476,Americas
,Guatemala,15.7835,-90.2308,2020-07-17,33809,1443,4989,27377,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-17,320,19,156,145,Americas
,Haiti,18.9712,-72.2852,2020-07-17,6975,146,3738,3091,Americas
,Honduras,15.2,-86.2419,2020-07-17,31745,857,3565,27323,Americas
,Jamaica,18.1096,-77.2975,2020-07-17,768,10,678,80,Americas
,Mexico,23.6345,-102.5528,2020-07-17,331298,38310,264202,28786,Americas
,Nicaragua,12.865416,-85.207229,2020-07-17,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-17,51408,1038,26520,23850,Americas
,Paraguay,-23.4425,-58.4438,2020-07-17,3457,28,1481,1948,Americas
,Peru,-9.19,-75.0152,2020-07-17,345537,12799,233982,98756,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-17,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-17,35,0,29,6,Americas
,Suriname,3.9193,-56.0278,2020-07-17,943,19,600,324,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-17,136,8,124,4,Americas
,Uruguay,-32.5228,-55.7658,2020-07-17,1037,32,917,88,Americas
,US,40.0,-100.0,2020-07-17,3647715,139266,1107204,2401245,Americas
,Venezuela,6.4238,-66.5897,2020-07-17,11191,107,3852,7232,Americas
,Dominica,15.415,-61.371,2020-07-17,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-17,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-17,40,2,22,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-17,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-17,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-17,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-18,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,2020-07-18,122524,2220,52607,67697,Americas
,Bahamas,25.025885,-78.035889,2020-07-18,138,11,91,36,Americas
,Barbados,13.1939,-59.5432,2020-07-18,104,7,91,6,Americas
,Bolivia,-16.2902,-63.5887,2020-07-18,58138,2106,18200,37832,Americas
,Brazil,-14.235,-51.9253,2020-07-18,2074860,78772,1447408,548680,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-18,9219,167,0,9052,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-18,3198,189,0,3009,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-18,337,7,0,330,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-18,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-18,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-18,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-18,39316,2791,0,36525,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-18,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-18,57300,5654,0,51646,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-18,941,15,0,926,Americas
,Chile,-35.6751,-71.543,2020-07-18,328846,8445,299449,20952,Americas
,Colombia,4.5709,-74.2973,2020-07-18,190700,6516,85836,98348,Americas
,Costa Rica,9.7489,-83.7534,2020-07-18,10551,54,2902,7595,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-18,2445,87,2304,54,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-18,51519,971,24607,25941,Americas
,Ecuador,-1.8312,-78.1834,2020-07-18,73382,5282,31757,36343,Americas
,El Salvador,13.7942,-88.8965,2020-07-18,11508,324,6560,4624,Americas
,Guatemala,15.7835,-90.2308,2020-07-18,38042,1449,23365,13228,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-18,327,19,163,145,Americas
,Haiti,18.9712,-72.2852,2020-07-18,7053,146,3877,3030,Americas
,Honduras,15.2,-86.2419,2020-07-18,32793,891,3661,28241,Americas
,Jamaica,18.1096,-77.2975,2020-07-18,774,10,679,85,Americas
,Mexico,23.6345,-102.5528,2020-07-18,338913,38888,271239,28786,Americas
,Nicaragua,12.865416,-85.207229,2020-07-18,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-18,52261,1071,27494,23696,Americas
,Paraguay,-23.4425,-58.4438,2020-07-18,3629,29,1643,1957,Americas
,Peru,-9.19,-75.0152,2020-07-18,349500,12998,238086,98416,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-18,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-18,38,0,29,9,Americas
,Suriname,3.9193,-56.0278,2020-07-18,1001,20,610,371,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-18,137,8,124,5,Americas
,Uruguay,-32.5228,-55.7658,2020-07-18,1044,33,921,90,Americas
,US,40.0,-100.0,2020-07-18,3711413,140119,1122720,2448574,Americas
,Venezuela,6.4238,-66.5897,2020-07-18,11483,110,3972,7401,Americas
,Dominica,15.415,-61.371,2020-07-18,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-18,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-18,40,2,22,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-18,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-18,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-18,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-19,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,2020-07-19,126755,2260,54105,70390,Americas
,Bahamas,25.025885,-78.035889,2020-07-19,153,11,91,51,Americas
,Barbados,13.1939,-59.5432,2020-07-19,105,7,91,7,Americas
,Bolivia,-16.2902,-63.5887,2020-07-19,59582,2151,18553,38878,Americas
,Brazil,-14.235,-51.9253,2020-07-19,2098389,79488,1459072,559829,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-19,9219,167,0,9052,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-19,3198,189,0,3009,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-19,343,7,0,336,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-19,169,2,0,167,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-19,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-19,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-19,39434,2794,0,36640,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-19,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-19,57466,5655,0,51811,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-19,943,15,0,928,Americas
,Chile,-35.6751,-71.543,2020-07-19,330930,8503,301794,20633,Americas
,Colombia,4.5709,-74.2973,2020-07-19,197278,6736,91793,98749,Americas
,Costa Rica,9.7489,-83.7534,2020-07-19,11114,62,2966,8086,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-19,2446,87,2308,51,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-19,52855,981,25094,26780,Americas
,Ecuador,-1.8312,-78.1834,2020-07-19,74013,5313,31901,36799,Americas
,El Salvador,13.7942,-88.8965,2020-07-19,11846,335,6705,4806,Americas
,Guatemala,15.7835,-90.2308,2020-07-19,38677,1485,23365,13827,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-19,336,19,163,154,Americas
,Haiti,18.9712,-72.2852,2020-07-19,7053,146,3877,3030,Americas
,Honduras,15.2,-86.2419,2020-07-19,33835,900,3801,29134,Americas
,Jamaica,18.1096,-77.2975,2020-07-19,790,10,693,87,Americas
,Mexico,23.6345,-102.5528,2020-07-19,344224,39184,254941,50099,Americas
,Nicaragua,12.865416,-85.207229,2020-07-19,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-19,53468,1096,28482,23890,Americas
,Paraguay,-23.4425,-58.4438,2020-07-19,3721,31,1918,1772,Americas
,Peru,-9.19,-75.0152,2020-07-19,353590,13187,241955,98448,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-19,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-19,44,0,29,15,Americas
,Suriname,3.9193,-56.0278,2020-07-19,1029,21,627,381,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-19,137,8,124,5,Americas
,Uruguay,-32.5228,-55.7658,2020-07-19,1054,33,922,99,Americas
,US,40.0,-100.0,2020-07-19,3773260,140534,1131121,2501605,Americas
,Venezuela,6.4238,-66.5897,2020-07-19,11891,112,3972,7807,Americas
,Dominica,15.415,-61.371,2020-07-19,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-19,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-19,40,2,22,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-19,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-19,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-19,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-20,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,2020-07-20,130774,2373,55913,72488,Americas
,Bahamas,25.025885,-78.035889,2020-07-20,174,11,91,72,Americas
,Barbados,13.1939,-59.5432,2020-07-20,106,7,91,8,Americas
,Bolivia,-16.2902,-63.5887,2020-07-20,60991,2218,18875,39898,Americas
,Brazil,-14.235,-51.9253,2020-07-20,2118646,80120,1514300,524226,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-20,9587,170,0,9417,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-20,3300,189,0,3111,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-20,354,7,0,347,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-20,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-20,262,3,0,259,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-20,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-20,39553,2795,0,36758,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-20,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-20,57616,5657,0,51959,Americas
